,id,img,label,text,pred_ps_value
68,29437,./data/img/29437.png,1,what can happen if you eat wheaties for 38 years,0.07879181
69,95038,./data/img/95038.png,0,when you take these pics we think about cumming in your mouth,0.7898313
70,64891,./data/img/64891.png,1,lebanon: before muslims after muslims but don't worry! after islam takes over there'll be a golden age.. apparently,0.69280386
71,63280,./data/img/63280.png,1,so you're never going to forgive the germans because of the holocaust? same,0.52806973
72,17682,./data/img/17682.png,1,give them what they deserve kill them all,0.91817844
73,84510,./data/img/84510.png,1,bartender: how about a nice 12 yr old? him: boy or girl?,0.2737822
74,28690,./data/img/28690.png,0,if you're gonna talk shit about someone... you better make sure they aren't crazier than you are,0.6613502
75,3567,./data/img/03567.png,1,potato is my favorite color of the alphabet,0.06882119
76,95830,./data/img/95830.png,1,face of terrorism in us,0.32319942
77,29873,./data/img/29873.png,1,who knew that this country is full of white trash,0.92455935
78,70953,./data/img/70953.png,1,"""god's chosen people"" according to the book they wrote",0.14803512
79,56124,./data/img/56124.png,0,how to cook turkey in usa how to cook turkey in romania,0.33062384
80,10386,./data/img/10386.png,1,the book about terrorism,0.1687086
81,19530,./data/img/19530.png,1,they shot the wrong gorilla,0.296237
82,94185,./data/img/94185.png,1,how a black woman can fight crime,0.8008965
83,48370,./data/img/48370.png,1,72 virgins are ready to get fucked up,0.85752904
84,74058,./data/img/74058.png,0,he made millions of children homeless,0.24390511
85,45062,./data/img/45062.png,0,me and my kids are going to rob this country blind at the expense of the very people that voted for me. and they're going to love it. believe me! bigly!,0.12687862
86,94170,./data/img/94170.png,0,when you decide to go full gas,0.05612487
87,4538,./data/img/04538.png,0,"bows here, bows there, bows everywhere",0.08139672
88,83946,./data/img/83946.png,1,when a white kid shoots up the school the same day you planned to bomb it,0.75588965
89,68127,./data/img/68127.png,0,all you guys think about is dope,0.18718867
90,97453,./data/img/97453.png,0,potato is my favorite color of the alphabet,0.06882119
91,39578,./data/img/39578.png,1,one of the bullets they dug out of a victim from the orland gay night club shooting!,0.6268342
92,49360,./data/img/49360.png,0,who wants ice cream me me me,0.11907452
93,87034,./data/img/87034.png,0,you don't need a parachute to go skydiving twice you need a parachute to go skydiving twice,0.12815827
94,6123,./data/img/06123.png,1,a group of men,0.22549775
95,17028,./data/img/17028.png,1,"feeling bored, let's go to a mosque",0.39082164
96,42903,./data/img/42903.png,0,those stupid basterds thought it was a real shower,0.6814023
97,71680,./data/img/71680.png,1,muslim strip club,0.6951872
98,24135,./data/img/24135.png,0,good night keep your butthole tight,0.67639756
99,32875,./data/img/32875.png,0,if he wears number one he's most likely the fastes on the team,0.045772094
100,79085,./data/img/79085.png,1,today we are making vegetable soup,0.05186809
101,61872,./data/img/61872.png,1,don't be a fool it is a bomb,0.43037057
102,30579,./data/img/30579.png,0,white power!,0.58178014
103,62504,./data/img/62504.png,0,we've taken this country! now fuck off! we're taking it back!,0.72999114
104,43810,./data/img/43810.png,1,how to cook turkey in usa how to cook turkey in romania,0.33062384
105,19730,./data/img/19730.png,1,jamal is practicing for class sport,0.088323355
106,37420,./data/img/37420.png,0,like lebanon terrorism can destroy a beautiful country,0.5274848
107,82509,./data/img/82509.png,0,72 virgins are ready to get fucked up,0.85752904
108,96284,./data/img/96284.png,1,welcome to melbourne,0.093632676
109,97068,./data/img/97068.png,1,these hitler jokes are rude anne frankly i don't care,0.5082486
110,3214,./data/img/03214.png,0,bartender: how about a nice 12 yr old? him: boy or girl?,0.273782
111,23810,./data/img/23810.png,1,these aren't people,0.2993947
112,91836,./data/img/91836.png,1,one of my 5 boyfriends slept with another girl i'll never trust men again!,0.6269589
113,5126,./data/img/05126.png,1,can you smell what the reich is cooking,0.4649647
114,76092,./data/img/76092.png,0,everybody is afraid of gangs,0.2292581
115,64072,./data/img/64072.png,1,trump said immigrants come here to steal your wife is a great example she stole my speech,0.6824654
116,91058,./data/img/91058.png,0,get in loser we're invading poland,0.62763774
117,21643,./data/img/21643.png,0,haha pig man is peeing standing up,0.43822086
118,19523,./data/img/19523.png,0,they see them rollin.... they hating..,0.16563205
119,32691,./data/img/32691.png,1,this is how muslims celebrate new year,0.58523935
120,87169,./data/img/87169.png,1,albanians talking photo with a porn star,0.6291309
121,92738,./data/img/92738.png,1,"they are the best in basketball because they can steal, shoot and run",0.3904006
122,53027,./data/img/53027.png,0,putting bows on your pet,0.23830472
123,27195,./data/img/27195.png,0,there's a reason we keep the beer in the bottom of the cooler,0.08582982
124,43910,./data/img/43910.png,0,i just started a company selling landmines that look like prayer mats prophets are going through the roof,0.078205734
125,5213,./data/img/05213.png,0,the families of the hillsborough tragedy were denied legal aid.... but shamima begum gets it to fight for her uk citizenship our system is a sick joke! - martin costello,0.11070129
126,73945,./data/img/73945.png,0,jamal is holding a gun,0.14828406
127,56207,./data/img/56207.png,1,we broke up but she said we could still be cousins,0.110790916
128,68459,./data/img/68459.png,1,family trip in mexico,0.15363245
129,63175,./data/img/63175.png,0,"if i was uncircumcised i'd hide candy in my dick skin so when a girl about to suck me up, she has a pleasant surprise.. oh my god, skittles",0.7038893
130,82945,./data/img/82945.png,0,be careful who you call ugly in highschool,0.31720027
131,34975,./data/img/34975.png,0,what if the only reason mary got pregnant... is because god is gay and needed a surrogate,0.91407263
132,61973,./data/img/61973.png,1,what do alcoholics and necrophiliacs have in common they both love to crack open a cold one.,0.40569952
133,16420,./data/img/16420.png,0,abnormal vs normal,0.2937257
134,73069,./data/img/73069.png,1,immigration invasion learn the difference,0.4072057
135,47056,./data/img/47056.png,1,illegal aliens are not welcome,0.8624896
136,56428,./data/img/56428.png,0,if the shocker don't rock her spock her,0.22625628
137,54206,./data/img/54206.png,0,you can smell disgust and hate from this photo,0.49014106
138,93172,./data/img/93172.png,0,this is a terrorist,0.5110196
139,56980,./data/img/56980.png,0,coffee isn't helping get the jumper cables,0.04865014
140,79615,./data/img/79615.png,0,what women think men want what men really want,0.55974424
141,38047,./data/img/38047.png,0,"""stupid bitch"" is not a race",0.7796226
142,94560,./data/img/94560.png,1,and for my next class project!,0.038376216
143,96250,./data/img/96250.png,0,i'm going home i'm russian,0.23664305
144,28951,./data/img/28951.png,0,if the brim of your hat is flat and has a sticker on it i automatically assume you're a complete tool,0.20376438
145,27614,./data/img/27614.png,0,maybe if you think before you act you'd be treated better,0.0645582
146,4857,./data/img/04857.png,1,...even the dumb jews know that! trump is a racist.,0.89619386
147,79603,./data/img/79603.png,1,its friday cunts lets get on the gas,0.7569917
148,26985,./data/img/26985.png,1,i just heard my girlfriend is pregnant,0.101605
149,14873,./data/img/14873.png,1,human dna found in ancient goat carcass scientists believe this is first proof muhammad existed,0.6194062
150,54893,./data/img/54893.png,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals",0.26203695
151,48236,./data/img/48236.png,0,that blood you donated could be in someone's boner right now,0.48604202
152,74908,./data/img/74908.png,0,she is condemning shooting the gorilla,0.30252445
153,96472,./data/img/96472.png,1,white power!,0.58178014
154,89430,./data/img/89430.png,0,when you know you don't have to jackoff tonight,0.07811426
155,76921,./data/img/76921.png,1,she probably asked a wrong question,0.11253908
156,68409,./data/img/68409.png,1,for the last time im not michelle obama,0.2033121
157,16354,./data/img/16354.png,1,we've taken this country! now fuck off! we're taking it back!,0.72999114
158,69548,./data/img/69548.png,1,"wait, mohammad come back i didn't mean to laugh, really size dosen't matter to me lol",0.1230836
159,1456,./data/img/01456.png,1,they see them rollin..... they hating..,0.16765554
160,17950,./data/img/17950.png,0,"i was excoriated for a harmless ""tweet"" and ""my show"" was cancelled",0.05755293
161,76295,./data/img/76295.png,0,islamic extremist planning new project,0.67756426
162,42580,./data/img/42580.png,1,jack and jill went up the hill so jack could lick her candy but jack got a shock and a mouthful of cock cause jills real name was randy,0.6802623
163,96180,./data/img/96180.png,1,putting bows on your pet,0.23830472
164,98701,./data/img/98701.png,1,oh no i can't steal anymore,0.060453765
165,15243,./data/img/15243.png,0,4 am. everyone is asleep perfect time to run from one end of the house to the other at full speed as loudly as possible,0.035248462
166,41058,./data/img/41058.png,0,john wilkes booth be like: yall sure abraham lincoln dead? he aint up here,0.2342719
167,62375,./data/img/62375.png,1,im not saying i'm racist im just saying all muslims are terrorists,0.904605
168,63507,./data/img/63507.png,0,evolution from peeling bananas to busting caps,0.039429285
169,31208,./data/img/31208.png,1,maybe if we weren't consistent sources of crime we'd be treated better,0.055719286
170,62319,./data/img/62319.png,1,"america in 2045 ""grandpa...why didn't you stop them?!""",0.14454742
171,68253,./data/img/68253.png,1,free blanket maybe white man not so bad after all,0.7607775
172,34687,./data/img/34687.png,1,everyone is afraid of dark,0.17684412
173,34209,./data/img/34209.png,0,how about a nice 12 yr old? bartender: him: boy i would love that,0.13555947
174,39827,./data/img/39827.png,1,kick them out of country,0.6850063
175,46920,./data/img/46920.png,1,we want sharia law !! well.... go home,0.26960185
176,84273,./data/img/84273.png,0,when you're the reason for the company safety video,0.045852978
177,39018,./data/img/39018.png,0,"she said ""i want a ring"" i said ""bitch take your phone off silent!""",0.6482743
178,54780,./data/img/54780.png,1,travel size coffee maker,0.0954721
179,69150,./data/img/69150.png,1,"""white privilege the privilege of being called ""racist"" by other people who see nothing else about you except the color of your skin",0.73210406
180,29843,./data/img/29843.png,0,the world's most wanted terrorist obama bin lying,0.35245296
181,19385,./data/img/19385.png,0,rose's are red violet's are blue little stupid ass bitch i ain't fuckin witchu,0.91905266
182,64510,./data/img/64510.png,0,mohammad won the contest in putting underwear on goats,0.40067926
183,47103,./data/img/47103.png,0,maybe we weren't consistent sources of crime we'd be treated better,0.049209576
184,61038,./data/img/61038.png,0,no wonder why the pipes are not working,0.11227864
185,71620,./data/img/71620.png,1,we are returning our broken coffee maker,0.124182634
186,91602,./data/img/91602.png,0,upper downer,0.054157495
187,30145,./data/img/30145.png,0,"before my presidency, there was no isis. there was no caliphate there was no blm. there was no antifa. there was no war on police i built that",0.40412784
188,91756,./data/img/91756.png,1,abnormal vs normal,0.2937257
189,63745,./data/img/63745.png,1,we could destroy all of them but we let some of them survive so you know why we did it,0.32257932
190,47162,./data/img/47162.png,1,what do these two have in common? they both are good at sucking they both come with a bag,0.5037724
191,59806,./data/img/59806.png,0,"on tuesday, november 3, 2020, we make america great again  by voting this nightmare out of office!",0.0788483
192,7135,./data/img/07135.png,1,this is the greatest news manufacturing in 20th century,0.035373636
193,35497,./data/img/35497.png,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals",0.26203695
194,84362,./data/img/84362.png,0,unleash the inner beast on the field,0.20933862
195,84015,./data/img/84015.png,1,my irony meter just exploded,0.17694217
196,87251,./data/img/87251.png,0,i love apes they are both ugly and cute,0.6275108
197,82590,./data/img/82590.png,1,burning them was a great public service,0.6248361
198,59738,./data/img/59738.png,1,what's the difference between a refugee and e.t e.t learned english and wanted to go home,0.32303414
199,35470,./data/img/35470.png,0,can you smell what the reigh is cooking,0.10195137
200,72061,./data/img/72061.png,1,i like my rice crispy please,0.07431153
201,3524,./data/img/03524.png,1,terrorist can come to this country way to easy,0.43256038
202,86170,./data/img/86170.png,1,how to keep the thefts out,0.110109806
203,50841,./data/img/50841.png,0,give them what they deserve kill them all,0.91817844
204,46087,./data/img/46087.png,0,give that man a suicide,0.4880203
205,42058,./data/img/42058.png,0,for lunch vlad the impaler loved turkey,0.14337249
206,1967,./data/img/01967.png,0,when you decide to stop racism by burning its symbol,0.5829408
207,54930,./data/img/54930.png,1,not all muslims are isis! some are al-qaida the rest are taliban,0.8451871
208,38076,./data/img/38076.png,1,"""he's a squirter"" doesn't sound as sexy when you are gay",0.90467185
209,38910,./data/img/38910.png,1,oh boy i sure love being muslim in the new zealand city of christchurch on march 15,0.5662183
210,6723,./data/img/06723.png,1,the hardest part to eat in a vegetable,0.096956536
211,2157,./data/img/02157.png,1,"mohammed i'm pregnant.... don't sass me, you know it's funny! ~cupcakes",0.17703795
212,62948,./data/img/62948.png,1,"black lives matter >""how"",""why""and ""to whom"" is unclear",0.8000647
213,21075,./data/img/21075.png,0,size of a shuttle bus legroom of a pinto,0.13809079
214,73601,./data/img/73601.png,1,when you are white and stole your first bike,0.80613256
215,32579,./data/img/32579.png,0,come to the dark side we have weed,0.37453488
216,21567,./data/img/21567.png,1,our dad is a potato farmer,0.20760022
217,1765,./data/img/01765.png,1,"after a girl dies, what organ in her body stays warm? my dick",0.76389354
218,53172,./data/img/53172.png,0,straight outta the oven step one :turn on the gas,0.2722765
219,32568,./data/img/32568.png,1,america taught us how to be happy slaves the same way school teach us how to be happy employees,0.3106208
220,1742,./data/img/01742.png,0,in just one hour from now i'll only have 4 hours left until i have to work a mere 3 hours,0.0897818
221,56098,./data/img/56098.png,1,"i said ""a glass of juice"".",0.029630378
222,78612,./data/img/78612.png,0,go see fifty shades darker in theaters alone and throw mayonnaise at couples in the dark,0.0683542
223,34018,./data/img/34018.png,1,fuck the catholics fuck the catholic church fuck the pope,0.95234233
224,53609,./data/img/53609.png,0,"when your friend insists on paying for dinner but you still want to contribute - just the tip, come on... let me",0.0333686
225,89362,./data/img/89362.png,1,has extra chromosome probably stole it,0.10906152
226,80426,./data/img/80426.png,1,a talking ape,0.30194756
227,83045,./data/img/83045.png,1,"so much trash, we need a garbage collector",0.4738569
228,61503,./data/img/61503.png,0,someone else used kids to push an agenda,0.12673722
229,41890,./data/img/41890.png,1,house of pedophile,0.5189282
230,52091,./data/img/52091.png,1,"women ask for equal rights, so i give them equal lefts aswell",0.34269565
231,24396,./data/img/24396.png,1,"so like, why are men even gay? girls have buttholes too you know.",0.8503079
232,72168,./data/img/72168.png,1,upper downer,0.054157495
233,85761,./data/img/85761.png,1,no wonder why the pipes are not working,0.112279035
234,35719,./data/img/35719.png,0,jamal is practicing for class sport,0.088323355
235,90256,./data/img/90256.png,1,"whenever you feel stupid, remember there are people who throw stones at a wall! aiming for an invisible devil, told by an invisible god for an invisible heaven!",0.385005
236,20984,./data/img/20984.png,0,when you are white and stole your first bike,0.80613256
237,95086,./data/img/95086.png,1,novaky concentration camp these jews can claim holocaust pensions,0.7545668
238,49028,./data/img/49028.png,0,i finally found my girlfriends g-spot turns out it was in her sister the whole time,0.28425762
239,18356,./data/img/18356.png,0,i took a shower this morning,0.061598003
240,52634,./data/img/52634.png,0,the secret to a successful marriage is to keep his stomach full and his balls empty,0.4596
241,80512,./data/img/80512.png,1,"you can make jokes about anything, just not illegals that's crossing the border",0.48507863
242,62703,./data/img/62703.png,0,they shot the wrong gorilla,0.296237
243,95176,./data/img/95176.png,0,notice how the kenyan skidmark has been silent about the mueller report?,0.19917715
244,27384,./data/img/27384.png,0,that face you make when you're a bully and just got beat up by a girl,0.6819302
245,82437,./data/img/82437.png,1,we should learn from ocean how to treat refugees,0.455726
246,26943,./data/img/26943.png,1,my incesters built this country!!!!,0.4203426
247,9152,./data/img/09152.png,0,"i don't have ex's. i have y's. like, ""y the hell did i date you?!?""",0.28059447
248,7429,./data/img/07429.png,1,i'm about to have my 5th abortion fuck you batman i'm the real crime fighter,0.8582431
249,75639,./data/img/75639.png,1,changing every single country it touches,0.15840589
250,46812,./data/img/46812.png,0,goat meat is very popular in islamic countries,0.68253016
251,63827,./data/img/63827.png,1,teacher of the year for black community,0.6003158
252,41276,./data/img/41276.png,1,evolution from peeling bananas to busting caps,0.039429285
253,56413,./data/img/56413.png,1,feeling cute might shoot a darkie later idk,0.6381974
254,69512,./data/img/69512.png,0,happy birthday you sexy beast,0.3065231
255,43175,./data/img/43175.png,1,when was the last time you saw so many mentally ill people on the streat,0.58523935
256,54129,./data/img/54129.png,0,dump pipe to the ocean,0.15624039
257,23645,./data/img/23645.png,1,what do they have in common? you enjoy pushing them down the stairs,0.27126208
258,89425,./data/img/89425.png,1,hello chocolate paradise princess i'm albert,0.09459684
259,16923,./data/img/16923.png,1,do you like goat anus? smell my finger,0.776689
260,4769,./data/img/04769.png,1,"if she's pouting like this and you don't immediately drop the argument , motherfucker you gay",0.96805567
261,69815,./data/img/69815.png,0,thank you for allowing me into your country now we need to talk about the things that need to change around here to accommodate my beliefs,0.19766924
262,91468,./data/img/91468.png,0,"you want a whore? buy one. you want a queen? earn her. you want a nickel bag? fifteen bucks, little man",0.8416842
263,52104,./data/img/52104.png,0,"lebanon: before islam after islam but don't worry! after islam takes over, there'll be a golden age... apparently",0.6765496
264,52031,./data/img/52031.png,0,theriously?? that's methed up!,0.071359985
265,8795,./data/img/08795.png,0,when you are white and working in oil field,0.5744224
266,50317,./data/img/50317.png,1,what in the hell is wrong with america voting towel heads into congress,0.5018177
267,73914,./data/img/73914.png,1,be careful who you call ugly in highschool,0.31720027
268,3197,./data/img/03197.png,1,i'm no bird expert but i'm guessing it's 4 females and 1 male,0.4861002
269,49621,./data/img/49621.png,0,"wait, mohammad come back i didn't mean to laugh, really size dosen't matter to me lol",0.123083405
270,68530,./data/img/68530.png,1,a fast sandwich maker,0.24981469
271,98547,./data/img/98547.png,0,waves mexican flag doesn't want to live in mexico,0.37698132
272,3519,./data/img/03519.png,1,i'm going home i'm russian,0.23664336
273,43698,./data/img/43698.png,0,don't be late for work get the protestor plow,0.17018417
274,84756,./data/img/84756.png,1,when you ask the kid that misses class a lot why he is bald and he starts crying all right. then keep vour secrets,0.08677537
275,93051,./data/img/93051.png,0,and for my next class project!,0.038375255
276,68257,./data/img/68257.png,0,everyone is afraid of dark,0.17684412
277,12834,./data/img/12834.png,1,"in west philadelphia, born and raised in the anus is where i got most of my aids",0.6201752
278,57208,./data/img/57208.png,0,i had potato for lunch,0.101453505
279,26439,./data/img/26439.png,0,parental opioid use has negative effect on children's intelligence,0.25799212
280,53769,./data/img/53769.png,0,in 1979 jimmy carter created the department of education since then the u.s. has gone from 1st to 17th in education,0.044542693
281,28406,./data/img/28406.png,0,when she gives you that look,0.088086165
282,53418,./data/img/53418.png,0,a real man loads the dishwasher every night,0.2578055
283,10785,./data/img/10785.png,1,"time to put the ""panic"" back in hispanic",0.7457626
284,84302,./data/img/84302.png,0,why do we share more when these people are hurt but not these people,0.20370293
285,76015,./data/img/76015.png,0,everyone celebrates christmas !,0.08558332
286,34189,./data/img/34189.png,0,fight for what you believe in fight for the future,0.07939299
287,52079,./data/img/52079.png,0,just bought a house! now we're house-poor,0.11962825
288,63987,./data/img/63987.png,0,the migrant caravan arrives!,0.09851191
289,73526,./data/img/73526.png,0,"if she's still making noises, you didn't hit her hard enough",0.25148052
290,2145,./data/img/02145.png,0,"and then i asked mom, what's for dinner?",0.06226398
291,84102,./data/img/84102.png,0,the definition of utter disgust in plain black and white,0.4359029
292,32981,./data/img/32981.png,0,the latest and greatest. a truck that comes with a dishwasher!,0.16293418
293,73605,./data/img/73605.png,0,no matter what smile,0.1252032
294,7382,./data/img/07382.png,1,wouldn't be the last time those people used the oven this way,0.2835221
295,64071,./data/img/64071.png,0,when you have someone to help and take care of you what could happen if you didn't,0.031825744
296,80912,./data/img/80912.png,0,mr obama it is an honor,0.0920022
297,84762,./data/img/84762.png,1,do you know how to turn your dishwasher into a snowblower? throw em a shovel,0.47934082
298,39076,./data/img/39076.png,0,playing with the monkeys in thailand,0.41183567
299,85679,./data/img/85679.png,1,mr obama it is an honor,0.0920022
300,38095,./data/img/38095.png,0,haters will say it's photoshop,0.09503174
301,52394,./data/img/52394.png,0,i forgot what are we fighting over again?,0.038001977
302,14865,./data/img/14865.png,0,"terrible as hitler was, he did enjoy watching sports",0.31053603
303,54819,./data/img/54819.png,0,beauty shot of girlfriends focusing on different thoughts and ideas,0.24435672
304,46082,./data/img/46082.png,0,the future of the democratic party,0.09669014
305,73962,./data/img/73962.png,1,you should treat that the way you treat you vacuum cleaner when it stops sucking change the bag,0.5045048
306,78462,./data/img/78462.png,0,"in the last days there will be scoffers, ridiculers, deniers and mockers following after their own lusts",0.23384444
307,49805,./data/img/49805.png,0,imagine being so disgusting there have to be laws to try to stop normal people from hating you,0.48294857
308,24098,./data/img/24098.png,1,thanksgiving in china,0.21315223
309,67435,./data/img/67435.png,1,when you ask a jewish girl for her number and she starts rolling her sleeve,0.58882016
310,60893,./data/img/60893.png,0,"busy, like a hive of bees, controlling what your family sees and edits all the news your hear so you'll know what to think and fear till all the truth there is, is gone. that is unless you stand, en masse. """,0.068220034
311,93148,./data/img/93148.png,0,the proper way to pop a blackhead,0.7777868
312,7351,./data/img/07351.png,0,"""plays uno steals all the green cards""",0.13790108
313,16850,./data/img/16850.png,0,okay okay okay here's my serious face do i look fuhrerious yet?,0.14117658
314,96312,./data/img/96312.png,0,when you support your little one every step of the way,0.10227067
315,86195,./data/img/86195.png,0,dolled up and rolling with the gang like,0.13154405
316,84162,./data/img/84162.png,0,i could have killed all of them. but i let some of them survive so you know why i killed them,0.7659643
317,12067,./data/img/12067.png,0,pre-heat to 350 degrees,0.24797735
318,5938,./data/img/05938.png,1,in the muslim world all gay men are well hung,0.94020283
319,43092,./data/img/43092.png,0,pretty much sums up islam,0.6350989
320,30148,./data/img/30148.png,1,you mean i don't have to pick it?!?,0.033338748
321,12045,./data/img/12045.png,0,learn to hunt. it's a valuable skill,0.33649197
322,92068,./data/img/92068.png,0,still better than mexican,0.61556906
323,73021,./data/img/73021.png,0,when mom asks where all the jews went,0.73613924
324,56241,./data/img/56241.png,1,94% of them test positive for rh blood type which means they have monkey blood as a result they are born with a tail and other animal traits,0.20846078
325,28905,./data/img/28905.png,1,"hey, i just met you and this is crazy but here's your number.. so camping, maybe?",0.054700714
326,13750,./data/img/13750.png,0,wouldn't be the last time those people used the oven this way,0.2835218
327,6582,./data/img/06582.png,1,they are terrorists anyone who doesn't agree is an idiot,0.6331304
328,75142,./data/img/75142.png,0,"you should treat that the way you treat your vacuum cleaner, when it stops sucking change the bag",0.50211024
329,56149,./data/img/56149.png,0,the original scarecrow,0.09532221
330,41796,./data/img/41796.png,0,nein danke i'm very happy with my gas supplier,0.24597223
